description,developer,format,genre,link,name,path,players,publisher,releasedate,size
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Medal%20of%20Honor%20-%20Heroes%20%28USA%29.iso?download=true,Medal of Honor - Heroes (USA).iso,Medal of Honor - Heroes (USA).iso,,,,1.45 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Medal%20of%20Honor%20-%20Heroes%202%20%28USA%29.iso?download=true,Medal of Honor - Heroes 2 (USA).iso,Medal of Honor - Heroes 2 (USA).iso,,,,1.23 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MediEvil%20-%20Resurrection%20%28USA%29.iso?download=true,MediEvil - Resurrection (USA).iso,MediEvil - Resurrection (USA).iso,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mega%20Man%20-%20Maverick%20Hunter%20X%20%28USA%29.iso?download=true,Mega Man - Maverick Hunter X (USA).iso,Mega Man - Maverick Hunter X (USA).iso,,,,471 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mega%20Man%20-%20Powered%20Up%20%28USA%29.iso?download=true,Mega Man - Powered Up (USA).iso,Mega Man - Powered Up (USA).iso,,,,312 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mega%20Minis%20Volume%201%20%28Europe%29.iso?download=true,Mega Minis Volume 1 (Europe).iso,Mega Minis Volume 1 (Europe).iso,,,,308 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mega%20Minis%20Volume%202%20%28Europe%2C%20Australia%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Mega Minis Volume 2 (Europe, Australia) (En,Fr,De,Es,It).iso","Mega Minis Volume 2 (Europe, Australia) (En,Fr,De,Es,It).iso",,,,282 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mega%20minis%20Volume%203%20%28Europe%29.iso?download=true,Mega minis Volume 3 (Europe).iso,Mega minis Volume 3 (Europe).iso,,,,363 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Megami%20no%20Etsubo%20%28Japan%29.iso?download=true,Megami no Etsubo (Japan).iso,Megami no Etsubo (Japan).iso,,,,1.23 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Megpoid%20the%20Music%20%28Japan%29.iso?download=true,Megpoid the Music (Japan).iso,Megpoid the Music (Japan).iso,,,,738 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Meitantei%20Conan%20-%20Kako%20kara%20no%20Prelude%20%28Japan%29.iso?download=true,Meitantei Conan - Kako kara no Prelude (Japan).iso,Meitantei Conan - Kako kara no Prelude (Japan).iso,,,,717 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%20%28Japan%29.iso?download=true,Memories Off (Japan).iso,Memories Off (Japan).iso,,,,601 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%20-%20Sorekara%20%28Japan%29.iso?download=true,Memories Off - Sorekara (Japan).iso,Memories Off - Sorekara (Japan).iso,,,,1.59 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%20-%20Yubikiri%20no%20Kioku%20%28Japan%29.iso?download=true,Memories Off - Yubikiri no Kioku (Japan).iso,Memories Off - Yubikiri no Kioku (Japan).iso,,,,1.36 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%202nd%20%28Japan%29.iso?download=true,Memories Off 2nd (Japan).iso,Memories Off 2nd (Japan).iso,,,,856 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%205%20-%20Togireta%20Film%20%28Japan%29.iso?download=true,Memories Off 5 - Togireta Film (Japan).iso,Memories Off 5 - Togireta Film (Japan).iso,,,,1.10 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%205%20Encore%20%28Japan%29.iso?download=true,Memories Off 5 Encore (Japan).iso,Memories Off 5 Encore (Japan).iso,,,,848 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%206%20-%20Next%20Relation%20%28Japan%29.iso?download=true,Memories Off 6 - Next Relation (Japan).iso,Memories Off 6 - Next Relation (Japan).iso,,,,1.22 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Memories%20Off%206%20-%20T-Wave%20%28Japan%29.iso?download=true,Memories Off 6 - T-Wave (Japan).iso,Memories Off 6 - T-Wave (Japan).iso,,,,1.38 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Metal%20Fight%20Beyblade%20Portable%20-%20Chouzetsu%20Tensei%21%20Vulcan%20Horuseus%20%28Japan%29.iso?download=true,Metal Fight Beyblade Portable - Chouzetsu Tensei! Vulcan Horuseus (Japan).iso,Metal Fight Beyblade Portable - Chouzetsu Tensei! Vulcan Horuseus (Japan).iso,,,,297 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Metal%20Gear%20Acid%20%28USA%29.iso?download=true,Metal Gear Acid (USA).iso,Metal Gear Acid (USA).iso,,,,201 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Metal%20Gear%20Acid%202%20%28USA%29.iso?download=true,Metal Gear Acid 2 (USA).iso,Metal Gear Acid 2 (USA).iso,,,,917 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Metal%20Gear%20Solid%20-%20Digital%20Graphic%20Novel%20%28USA%29.iso?download=true,Metal Gear Solid - Digital Graphic Novel (USA).iso,Metal Gear Solid - Digital Graphic Novel (USA).iso,,,,978 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Metal%20Gear%20Solid%20-%20Portable%20Ops%20Plus%20%28USA%29.iso?download=true,Metal Gear Solid - Portable Ops Plus (USA).iso,Metal Gear Solid - Portable Ops Plus (USA).iso,,,,1.25 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/METAL%20SLUG%20Anthology%20%5BULUS10154%5D.7z?download=true,METAL SLUG Anthology [ULUS10154],METAL SLUG Anthology [ULUS10154].7z,,,,648 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/METAL%20SLUG%20XX%20%5BULUS10495%5D.7z?download=true,METAL SLUG XX [ULUS10495],METAL SLUG XX [ULUS10495].7z,,,,89 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Miami%20Vice%20-%20The%20Game%20%28USA%29.iso?download=true,Miami Vice - The Game (USA).iso,Miami Vice - The Game (USA).iso,,,,347 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Michael%20Jackson%20-%20The%20Experience%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CPl%2CRu%29.iso?download=true,"Michael Jackson - The Experience (USA) (En,Fr,De,Es,It,Pl,Ru).iso","Michael Jackson - The Experience (USA) (En,Fr,De,Es,It,Pl,Ru).iso",,,,339 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Micro%20Machines%20V4%20%28USA%29.iso?download=true,Micro Machines V4 (USA).iso,Micro Machines V4 (USA).iso,,,,602 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Midnight%20Club%203%20-%20DUB%20Edition%20%5BULUS10021%5D.7z?download=true,Midnight Club 3 - DUB Edition [ULUS10021],Midnight Club 3 - DUB Edition [ULUS10021].7z,,,,812 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Military%20History%20-%20Commander%20-%20Europe%20at%20War%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso?download=true,"Military History - Commander - Europe at War (Europe) (En,Fr,De,Es,It).iso","Military History - Commander - Europe at War (Europe) (En,Fr,De,Es,It).iso",,,,182 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mimana%20Iyar%20Chronicle%20%5BULUS10492%5D.7z?download=true,Mimana Iyar Chronicle [ULUS10492],Mimana Iyar Chronicle [ULUS10492].7z,,,,394 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mind%20Quiz%20-%20Exercise%20Your%20Brain%20%28USA%29.iso?download=true,Mind Quiz - Exercise Your Brain (USA).iso,Mind Quiz - Exercise Your Brain (USA).iso,,,,84 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20de%20Dokusho%20-%20Keitai%20Shousetsu%20Desuu%20%28Japan%29.iso?download=true,Minna de Dokusho - Keitai Shousetsu Desuu (Japan).iso,Minna de Dokusho - Keitai Shousetsu Desuu (Japan).iso,,,,228 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20de%20Dokusho%20-%20Meisaku%20%26%20Suiri%20%26%20Kaidan%20%26%20Bungaku%20%28Japan%29.iso?download=true,Minna de Dokusho - Meisaku & Suiri & Kaidan & Bungaku (Japan).iso,Minna de Dokusho - Meisaku & Suiri & Kaidan & Bungaku (Japan).iso,,,,192 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20no%20Chizu%20%28Japan%29.iso?download=true,Minna no Chizu (Japan).iso,Minna no Chizu (Japan).iso,,,,574 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20no%20Golf%20Portable%20%28Japan%29.iso?download=true,Minna no Golf Portable (Japan).iso,Minna no Golf Portable (Japan).iso,,,,403 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20no%20Golf%20Portable%20-%20Coca-Cola%20Special%20Edition%20%28Japan%29.iso?download=true,Minna no Golf Portable - Coca-Cola Special Edition (Japan).iso,Minna no Golf Portable - Coca-Cola Special Edition (Japan).iso,,,,451 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Minna%20no%20Shiatsu%20-%20Itami%20mo%20Tsukare%20mo%20Sukirii%21%20%28Japan%29.iso?download=true,Minna no Shiatsu - Itami mo Tsukare mo Sukirii! (Japan).iso,Minna no Shiatsu - Itami mo Tsukare mo Sukirii! (Japan).iso,,,,601 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mirai%20Nikki%20-%2013-Ninme%20no%20Nikki%20Shoyuusha%20%28Japan%29.iso?download=true,Mirai Nikki - 13-Ninme no Nikki Shoyuusha (Japan).iso,Mirai Nikki - 13-Ninme no Nikki Shoyuusha (Japan).iso,,,,177 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/ModNation%E2%84%A2%20Racers%20%5BUCUS98741%5D.7z?download=true,ModNation™ Racers [UCUS98741],ModNation™ Racers [UCUS98741].7z,,,,1.03 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Moegaku%20%40%20Portable%20%28Japan%29%20%28En%2CJa%29.iso?download=true,"Moegaku @ Portable (Japan) (En,Ja).iso","Moegaku @ Portable (Japan) (En,Ja).iso",,,,460 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Moeru%20Mahjong%20-%20Moe-Jong%21%20%28Japan%29.iso?download=true,Moeru Mahjong - Moe-Jong! (Japan).iso,Moeru Mahjong - Moe-Jong! (Japan).iso,,,,318 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Momotarou%20Dentetsu%20Tag%20Match%20-%20Yuujou%20-%20Doryoku%20-%20Shouri%20no%20Maki%21%20%28Japan%29.iso?download=true,Momotarou Dentetsu Tag Match - Yuujou - Doryoku - Shouri no Maki! (Japan).iso,Momotarou Dentetsu Tag Match - Yuujou - Doryoku - Shouri no Maki! (Japan).iso,,,,359 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Monster%20Hunter%203rd%20HD%20ver%20%28English%20v5%29.7z?download=true,Monster Hunter 3rd HD ver (English v5),Monster Hunter 3rd HD ver (English v5).7z,,,,1.19 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MONSTER%20HUNTER%20FREEDOM%20UNITE%E2%84%A2%20%5BULES01213%5D.7z?download=true,MONSTER HUNTER FREEDOM UNITE™ [ULES01213],MONSTER HUNTER FREEDOM UNITE™ [ULES01213].7z,,,,757 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MONSTER%20HUNTER%20FREEDOM%28TM%29%20%5BULES00318%5D.7z?download=true,MONSTER HUNTER FREEDOM(TM) [ULES00318],MONSTER HUNTER FREEDOM(TM) [ULES00318].7z,,,,599 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Monster%20Hunter%20Portable%20%28Japan%29.iso?download=true,Monster Hunter Portable (Japan).iso,Monster Hunter Portable (Japan).iso,,,,746 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Mother%20Goose%20no%20Himitsu%20no%20Yakata%20-%20Blue%20Label%20%28Japan%29.iso?download=true,Mother Goose no Himitsu no Yakata - Blue Label (Japan).iso,Mother Goose no Himitsu no Yakata - Blue Label (Japan).iso,,,,1.49 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MotoGP%20%28USA%29.iso?download=true,MotoGP (USA).iso,MotoGP (USA).iso,,,,308 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MotorStorm%20-%20Arctic%20Edge.7z?download=true,MotorStorm - Arctic Edge,MotorStorm - Arctic Edge.7z,,,,497 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MTV%20Pimp%20My%20Ride%20%28USA%29.iso?download=true,MTV Pimp My Ride (USA).iso,MTV Pimp My Ride (USA).iso,,,,834 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MTX_Mototrax_USA_PSP-pSyPSP.7z?download=true,MTX_Mototrax_USA_PSP-pSyPSP,MTX_Mototrax_USA_PSP-pSyPSP.7z,,,,685 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Musou%20Orochi%20%28Japan%2C%20Korea%29.iso?download=true,"Musou Orochi (Japan, Korea).iso","Musou Orochi (Japan, Korea).iso",,,,906 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MX%20vs%20ATV%E2%84%A2%20Reflex%20%5BULUS10429%5D.7z?download=true,MX vs ATV™ Reflex [ULUS10429],MX vs ATV™ Reflex [ULUS10429].7z,,,,216 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MX%20vs.%20ATV%20Extreme%20Limite%20%28France%29.iso?download=true,MX vs. ATV Extreme Limite (France).iso,MX vs. ATV Extreme Limite (France).iso,,,,296 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MX_Vs_ATV_Unleashed_On_The_Edge_USA_PSP-pSyPSP.7z?download=true,MX_Vs_ATV_Unleashed_On_The_Edge_USA_PSP-pSyPSP,MX_Vs_ATV_Unleashed_On_The_Edge_USA_PSP-pSyPSP.7z,,,,367 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MX_Vs_ATV_Untamed_USA_PSP-pSyPSP.7z?download=true,MX_Vs_ATV_Untamed_USA_PSP-pSyPSP,MX_Vs_ATV_Untamed_USA_PSP-pSyPSP.7z,,,,172 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/My%20Spanish%20Coach%20%28USA%29.iso?download=true,My Spanish Coach (USA).iso,My Spanish Coach (USA).iso,,,,284 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/MyStylist%20%28Japan%29.iso?download=true,MyStylist (Japan).iso,MyStylist (Japan).iso,,,,150 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/N%20Plus%20%28USA%29.iso?download=true,N Plus (USA).iso,N Plus (USA).iso,,,,111 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Namco%20Museum%20%28Japan%2C%20Asia%29.iso?download=true,"Namco Museum (Japan, Asia).iso","Namco Museum (Japan, Asia).iso",,,,164 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nana%20-%20Subete%20wa%20Daimaou%20no%20Omichibiki%20%28Japan%29.iso?download=true,Nana - Subete wa Daimaou no Omichibiki (Japan).iso,Nana - Subete wa Daimaou no Omichibiki (Japan).iso,,,,224 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Naruto%20-%20Narutimate%20Portable%20-%20Mugenjou%20no%20Maki%20%28Japan%29.iso?download=true,Naruto - Narutimate Portable - Mugenjou no Maki (Japan).iso,Naruto - Narutimate Portable - Mugenjou no Maki (Japan).iso,,,,634 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Naruto%20-%20Ultimate%20Ninja%20Heroes%20%28USA%29.iso?download=true,Naruto - Ultimate Ninja Heroes (USA).iso,Naruto - Ultimate Ninja Heroes (USA).iso,,,,254 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Naruto%20Shippuden%20-%20Kizuna%20Drive%20%28USA%29%20%28En%2CFr%2CEs%29.iso?download=true,"Naruto Shippuden - Kizuna Drive (USA) (En,Fr,Es).iso","Naruto Shippuden - Kizuna Drive (USA) (En,Fr,Es).iso",,,,1.18 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Naruto%20Shippuden%20-%20Ultimate%20Ninja%20Heroes%203%20%28USA%29.iso?download=true,Naruto Shippuden - Ultimate Ninja Heroes 3 (USA).iso,Naruto Shippuden - Ultimate Ninja Heroes 3 (USA).iso,,,,1.36 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/NARUTO%20SHIPPUDEN%20-%20Ultimate%20Ninja%20Impact%20%5BULUS10582%5D.7z?download=true,NARUTO SHIPPUDEN - Ultimate Ninja Impact [ULUS10582],NARUTO SHIPPUDEN - Ultimate Ninja Impact [ULUS10582].7z,,,,919 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/NBA%20%28USA%29.iso?download=true,NBA (USA).iso,NBA (USA).iso,,,,195 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/NBA%2007%20%28USA%29.iso?download=true,NBA 07 (USA).iso,NBA 07 (USA).iso,,,,624 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Need%20for%20Speed%20-%20ProStreet%20%28USA%29.iso?download=true,Need for Speed - ProStreet (USA).iso,Need for Speed - ProStreet (USA).iso,,,,896 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/NeoGeo%20Heroes%20-%20Ultimate%20Shooting%20%28Japan%29.iso?download=true,NeoGeo Heroes - Ultimate Shooting (Japan).iso,NeoGeo Heroes - Ultimate Shooting (Japan).iso,,,,383 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Network%20Utility%20Disc%20Ver.%201.00%20%28Korea%29.iso?download=true,Network Utility Disc Ver. 1.00 (Korea).iso,Network Utility Disc Ver. 1.00 (Korea).iso,,,,15 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/NFL%20Street%203%20%28USA%29.iso?download=true,NFL Street 3 (USA).iso,NFL Street 3 (USA).iso,,,,902 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nickelodeon%20Avatar%20-%20The%20Last%20Airbender%20%28USA%29.iso?download=true,Nickelodeon Avatar - The Last Airbender (USA).iso,Nickelodeon Avatar - The Last Airbender (USA).iso,,,,178 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nickelodeon%20Avatar%20-%20The%20Legend%20of%20Aang%20%28Europe%29%20%28En%2CFr%2CDe%2CNl%29.iso?download=true,"Nickelodeon Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).iso","Nickelodeon Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).iso",,,,179 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nickelodeon%20SpongeBob%20SquarePants%20-%20The%20Yellow%20Avenger%20%28USA%29.iso?download=true,Nickelodeon SpongeBob SquarePants - The Yellow Avenger (USA).iso,Nickelodeon SpongeBob SquarePants - The Yellow Avenger (USA).iso,,,,174 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nikoli%20no%20Sudoku%20%2B3%20Daisanshuu%20-%20Sudoku%20Slither%20Link%20Masyu%20Yajilin%20%28Japan%29.iso?download=true,Nikoli no Sudoku +3 Daisanshuu - Sudoku Slither Link Masyu Yajilin (Japan).iso,Nikoli no Sudoku +3 Daisanshuu - Sudoku Slither Link Masyu Yajilin (Japan).iso,,,,142 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nikoli%20no%20Sudoku%20%2B3%20Daiyonshuu%20-%20Sudoku%20Number%20Link%20Shikaku%20ni%20Kire%20Hashi%20o%20Kakero%20%28Japan%29.iso?download=true,Nikoli no Sudoku +3 Daiyonshuu - Sudoku Number Link Shikaku ni Kire Hashi o Kakero (Japan).iso,Nikoli no Sudoku +3 Daiyonshuu - Sudoku Number Link Shikaku ni Kire Hashi o Kakero (Japan).iso,,,,142 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nikoli%20no%20Sudoku%20Lite%20Daiichishuu%20%28Japan%29.iso?download=true,Nikoli no Sudoku Lite Daiichishuu (Japan).iso,Nikoli no Sudoku Lite Daiichishuu (Japan).iso,,,,136 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nikoli%20no%20Sudoku%20Lite%20Dainishuu%20%28Japan%29.iso?download=true,Nikoli no Sudoku Lite Dainishuu (Japan).iso,Nikoli no Sudoku Lite Dainishuu (Japan).iso,,,,137 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nikoli%20no%20Sudoku%20Lite%20Daisanshuu%20%28Japan%29.iso?download=true,Nikoli no Sudoku Lite Daisanshuu (Japan).iso,Nikoli no Sudoku Lite Daisanshuu (Japan).iso,,,,138 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nippon%20no%20Asoko%20de%20%28Japan%29.iso?download=true,Nippon no Asoko de (Japan).iso,Nippon no Asoko de (Japan).iso,,,,785 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nishimura%20Kyoutarou%20Travel%20Mystery%20-%20Akugyaku%20no%20Kisetsu%20-%20Tokyo%20~%20Nanki-Shirahama%20Renzoku%20Satsujin%20Jiken%20%28Japan%29.iso?download=true,Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo ~ Nanki-Shirahama Renzoku Satsujin Jiken (Japan).iso,Nishimura Kyoutarou Travel Mystery - Akugyaku no Kisetsu - Tokyo ~ Nanki-Shirahama Renzoku Satsujin Jiken (Japan).iso,,,,301 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Nobunaga%20no%20Yabou%20-%20Reppuuden%20with%20Power-Up%20Kit%20%28Japan%29.iso?download=true,Nobunaga no Yabou - Reppuuden with Power-Up Kit (Japan).iso,Nobunaga no Yabou - Reppuuden with Power-Up Kit (Japan).iso,,,,207 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Numpla%20%26%20Oekaki%20Puzzle%20%28Japan%29.iso?download=true,Numpla & Oekaki Puzzle (Japan).iso,Numpla & Oekaki Puzzle (Japan).iso,,,,147 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Numpla%2010000-Mon%20%28Japan%29.iso?download=true,Numpla 10000-Mon (Japan).iso,Numpla 10000-Mon (Japan).iso,,,,244 MB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Oh%20Seoktae-ui%20Malhaneun%20Yeongeo%20%28Korea%29%20%28Disc%202%29.iso?download=true,Oh Seoktae-ui Malhaneun Yeongeo (Korea) (Disc 2).iso,Oh Seoktae-ui Malhaneun Yeongeo (Korea) (Disc 2).iso,,,,1.28 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/Omerta%20-%20Chinmoku%20no%20Okite%20-%20The%20Legacy%20%28Japan%29.iso?download=true,Omerta - Chinmoku no Okite - The Legacy (Japan).iso,Omerta - Chinmoku no Okite - The Legacy (Japan).iso,,,,1.53 GB
,,,,https://huggingface.co/datasets/luistiagos/roms/resolve/main/OneChanbara%20Special%20%28Japan%29.iso?download=true,OneChanbara Special (Japan).iso,OneChanbara Special (Japan).iso,,,,351 MB
