name,link,size
"Eye of Judgment, The - Legends (Europe) (En,Fr,De,Es,It) (Beta) (2009-10-27).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Eye%20of%20Judgment%2C%20The%20-%20Legends%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29%20%282009-10-27%29.iso,851.10 MB
"EyePet (USA) (En,Fr,Es,Pt).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/EyePet%20%28USA%29%20%28En%2CFr%2CEs%2CPt%29.iso,659.72 MB
"EyePet Adventures (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/EyePet%20Adventures%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CPt%2CSv%2CNo%2CDa%2CFi%2CPl%2CRu%29.iso,980.06 MB
Eyeshield 21 - Portable Edition (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Eyeshield%2021%20-%20Portable%20Edition%20%28Japan%29.iso,843.78 MB
F1 2009 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/F1%202009%20%28USA%29.iso,652.66 MB
"F1 Grand Prix (Europe) (En,Fr,De,Es,It) (v1.00).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/F1%20Grand%20Prix%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28v1.00%29.iso,657.62 MB
"Fading Shadows (USA) (En,Fr,De,Es,It,Nl,Ru).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fading%20Shadows%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CRu%29.iso,702.75 MB
Fairy Life - Miracle Days (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fairy%20Life%20-%20Miracle%20Days%20%28Japan%29.iso,1.39 GB
Fairy Tail - Portable Guild (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fairy%20Tail%20-%20Portable%20Guild%20%28Japan%29.iso,1.24 GB
Fairy Tail - Portable Guild 2 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fairy%20Tail%20-%20Portable%20Guild%202%20%28Japan%29.iso,699.69 MB
Fairy Tail - Zerefu Kakusei (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fairy%20Tail%20-%20Zerefu%20Kakusei%20%28Japan%29.iso,957.28 MB
Family Guy - Video Game! (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Family%20Guy%20-%20Video%20Game%21%20%28USA%29.iso,1.10 GB
Fantasy Golf Pangya Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fantasy%20Golf%20Pangya%20Portable%20%28Japan%29.iso,1.40 GB
"Fast and the Furious, The (USA).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fast%20and%20the%20Furious%2C%20The%20%28USA%29.iso,863.16 MB
Fat Princess - Fistful of Cake (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fat%20Princess%20-%20Fistful%20of%20Cake%20%28USA%29.iso,296.78 MB
Fate-Extra (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fate-Extra%20%28USA%29.iso,1.20 GB
Fate-Tiger Colosseum (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fate-Tiger%20Colosseum%20%28Japan%29.iso,501.00 MB
Fate-Tiger Colosseum Upper (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fate-Tiger%20Colosseum%20Upper%20%28Japan%29.iso,943.22 MB
Field Commander (USA) (Beta) (v1.02) (2005-11-30).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Field%20Commander%20%28USA%29%20%28Beta%29%20%28v1.02%29%20%282005-11-30%29.iso,807.34 MB
FIFA 06 (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2006%20%28Europe%29.iso,1.11 GB
FIFA 07 (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2007%20%28Europe%29.iso,1.26 GB
FIFA 08 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2008%20%28Portugal%29.iso,1.18 GB
FIFA 09 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2009%20%28Portugal%29.iso,1.22 GB
FIFA 09 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2009%20-%20World%20Class%20Soccer%20%28Japan%29.iso,1.15 GB
FIFA 10 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2010%20%28Portugal%29.iso,1.24 GB
FIFA 10 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2010%20-%20World%20Class%20Soccer%20%28Japan%29.iso,938.47 MB
FIFA 11 (Portugal) (v1.00).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2011%20%28Portugal%29%20%28v1.00%29.iso,1.24 GB
FIFA 11 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2011%20-%20World%20Class%20Soccer%20%28Japan%29.iso,1.17 GB
FIFA 12 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2012%20%28Portugal%29.iso,1.24 GB
FIFA 12 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2012%20-%20World%20Class%20Soccer%20%28Japan%29.iso,1.17 GB
FIFA 13 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2013%20%28Portugal%29.iso,1.24 GB
FIFA 13 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2013%20-%20World%20Class%20Soccer%20%28Japan%29.iso,1.17 GB
FIFA 14 (Portugal).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2014%20%28Portugal%29.iso,1.24 GB
"FIFA 14 - Edicion Legado (Latin America) (En,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2014%20-%20Edicion%20Legado%20%28Latin%20America%29%20%28En%2CEs%29.iso,1.55 GB
FIFA 14 - Legacy Edition (Germany).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2014%20-%20Legacy%20Edition%20%28Germany%29.iso,1.36 GB
FIFA 14 - World Class Soccer (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%2014%20-%20World%20Class%20Soccer%20%28Japan%29.iso,1.17 GB
FIFA Fussball-Weltmeisterschaft Deutschland 2006 (Germany).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Fussball-Weltmeisterschaft%20Deutschland%202006%20%28Germany%29.iso,1.20 GB
FIFA Soccer (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%20%28USA%29.iso,1.15 GB
FIFA Soccer 06 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2006%20%28USA%29.iso,1.11 GB
FIFA Soccer 07 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2007%20%28USA%29.iso,1.51 GB
FIFA Soccer 08 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2008%20%28USA%29.iso,1.51 GB
"FIFA Soccer 09 (USA) (En,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2009%20%28USA%29%20%28En%2CEs%29.iso,1.59 GB
"FIFA Soccer 10 (USA) (En,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2010%20%28USA%29%20%28En%2CEs%29.iso,1.63 GB
"FIFA Soccer 11 (USA) (En,Es) (v1.00).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2011%20%28USA%29%20%28En%2CEs%29%20%28v1.00%29.iso,1.63 GB
"FIFA Soccer 12 (USA) (En,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2012%20%28USA%29%20%28En%2CEs%29.iso,1.55 GB
"FIFA Soccer 13 (USA) (En,Es).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20Soccer%2013%20%28USA%29%20%28En%2CEs%29.iso,1.55 GB
FIFA World Cup Deutsch Taikai 2006 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20World%20Cup%20Deutsch%20Taikai%202006%20%28Japan%29.iso,1.20 GB
FIFA World Cup Germany 2006 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FIFA%20World%20Cup%20Germany%202006%20%28USA%29.iso,1.20 GB
Fight Night Round 3 (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fight%20Night%20Round%203%20%28USA%29.iso,1.06 GB
"Final Armada (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Armada%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,516.50 MB
"Final Fantasy (Japan, Asia) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20%28Japan%2C%20Asia%29%20%28En%2CJa%29.iso,188.94 MB
"Final Fantasy - 20th Anniversary Edition (USA) (En,Ja) (FW3.03).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20-%2020th%20Anniversary%20Edition%20%28USA%29%20%28En%2CJa%29%20%28FW3.03%29.iso,188.94 MB
"Final Fantasy II (Japan, Asia) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20II%20%28Japan%2C%20Asia%29%20%28En%2CJa%29.iso,274.03 MB
"Final Fantasy II - 20th Anniversary Edition (USA, Canada) (En,Ja).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20II%20-%2020th%20Anniversary%20Edition%20%28USA%2C%20Canada%29%20%28En%2CJa%29.iso,274.03 MB
Final Fantasy III (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20III%20%28Japan%29.iso,862.47 MB
"Final Fantasy IV - The Complete Collection (USA) (En,Ja,Fr).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20IV%20-%20The%20Complete%20Collection%20%28USA%29%20%28En%2CJa%2CFr%29.iso,839.97 MB
"Final Fantasy IV Complete Collection - Final Fantasy IV & The After Years (Japan) (En,Ja,Fr).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20IV%20Complete%20Collection%20-%20Final%20Fantasy%20IV%20%26%20The%20After%20Years%20%28Japan%29%20%28En%2CJa%2CFr%29.iso,839.62 MB
Final Fantasy Reishiki (Japan) (Disc 1).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20Reishiki%20%28Japan%29%20%28Disc%201%29.iso,1.67 GB
Final Fantasy Reishiki (Japan) (Disc 2).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20Reishiki%20%28Japan%29%20%28Disc%202%29.iso,1.61 GB
"Final Fantasy Tactics - Shishi Sensou (Japan, Korea).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20Tactics%20-%20Shishi%20Sensou%20%28Japan%2C%20Korea%29.iso,438.38 MB
Final Fantasy Tactics - The War of the Lions (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Final%20Fantasy%20Tactics%20-%20The%20War%20of%20the%20Lions%20%28USA%29.iso,399.47 MB
Finder Love - Kudou Risa - First Shoot wa Kimi to (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Finder%20Love%20-%20Kudou%20Risa%20-%20First%20Shoot%20wa%20Kimi%20to%20%28Japan%29.iso,1.13 GB
"Fired Up (Europe, Australia) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fired%20Up%20%28Europe%2C%20Australia%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,227.00 MB
Firmware 3.73 (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Firmware%203.73%20%28Europe%29.iso,104.25 MB
FlatOut - Head On (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/FlatOut%20-%20Head%20On%20%28USA%29.iso,429.72 MB
Flowars (Korea).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Flowars%20%28Korea%29.iso,198.25 MB
Flowers (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Flowers%20%28Japan%29.iso,991.62 MB
"Football Manager Handheld (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,563.66 MB
"Football Manager Handheld 2007 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202007%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,117.25 MB
"Football Manager Handheld 2008 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202008%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,116.78 MB
"Football Manager Handheld 2009 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202009%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,217.00 MB
"Football Manager Handheld 2010 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202010%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,211.62 MB
"Football Manager Handheld 2011 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202011%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,203.94 MB
"Football Manager Handheld 2012 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202012%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,206.75 MB
"Football Manager Handheld 2013 (Europe) (En,Fr,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Football%20Manager%20Handheld%202013%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.iso,206.75 MB
Ford Bold Moves Street Racing (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ford%20Bold%20Moves%20Street%20Racing%20%28USA%29.iso,700.00 MB
Ford Racing - Off Road (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ford%20Racing%20-%20Off%20Road%20%28USA%29.iso,700.00 MB
"Ford Street Racing - L.A. Duel (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ford%20Street%20Racing%20-%20L.A.%20Duel%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,700.00 MB
Ford Street Racing XR Edition (Australia).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ford%20Street%20Racing%20XR%20Edition%20%28Australia%29.iso,700.00 MB
"Formula One 06 (Europe) (En,Fr,De,Es,It,Pt,Fi) (Beta) (2006-06-15).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Formula%20One%2006%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CPt%2CFi%29%20%28Beta%29%20%282006-06-15%29.iso,1.66 GB
Formula One 2005 Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Formula%20One%202005%20Portable%20%28Japan%29.iso,661.94 MB
"Formula One 2006 Portable (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Formula%20One%202006%20Portable%20%28Japan%2C%20Asia%29.iso,860.22 MB
Frantix (USA) (Beta) (2005-06-28).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Frantix%20%28USA%29%20%28Beta%29%20%282005-06-28%29.iso,386.75 MB
Frantix - Kirakira Nazotoki Daibouken (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Frantix%20-%20Kirakira%20Nazotoki%20Daibouken%20%28Japan%29.iso,383.19 MB
"Freak Out - Extreme Freeride (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Freak%20Out%20-%20Extreme%20Freeride%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,622.97 MB
"Free Running (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Free%20Running%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,432.38 MB
Frogger - Helmet Chaos (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Frogger%20-%20Helmet%20Chaos%20%28USA%29.iso,431.56 MB
Frontier Gate (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Frontier%20Gate%20%28Japan%29.iso,1.09 GB
Fukufuku no Shima (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fukufuku%20no%20Shima%20%28Japan%29.iso,686.00 MB
Full Auto 2 - Battlelines (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Full%20Auto%202%20-%20Battlelines%20%28USA%29.iso,454.97 MB
Fushigi no Dungeon - Fuurai no Shiren 3 Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fushigi%20no%20Dungeon%20-%20Fuurai%20no%20Shiren%203%20Portable%20%28Japan%29.iso,1.11 GB
Fushigi no Dungeon - Fuurai no Shiren 4 Plus - Kami no Hitomi to Akuma no Heso (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fushigi%20no%20Dungeon%20-%20Fuurai%20no%20Shiren%204%20Plus%20-%20Kami%20no%20Hitomi%20to%20Akuma%20no%20Heso%20%28Japan%29.iso,378.69 MB
Fushigi Yuugi - Genbu Kaiden Gaiden - Kagami no Miko (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fushigi%20Yuugi%20-%20Genbu%20Kaiden%20Gaiden%20-%20Kagami%20no%20Miko%20%28Japan%29.iso,369.44 MB
Fuuun Shinsengumi Bakumatsuden Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Fuuun%20Shinsengumi%20Bakumatsuden%20Portable%20%28Japan%29.iso,654.84 MB
G.I. Joe - The Rise of Cobra (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/G.I.%20Joe%20-%20The%20Rise%20of%20Cobra%20%28USA%29.iso,1.08 GB
Gachitora! Abarenbou Kyoushi in High School (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gachitora%21%20Abarenbou%20Kyoushi%20in%20High%20School%20%28Japan%29.iso,1.57 GB
Gaku Ou - The Royal Seven Stars +Meteor (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gaku%20Ou%20-%20The%20Royal%20Seven%20Stars%20%2BMeteor%20%28Japan%29.iso,1.35 GB
Gakuen Heaven - Boy's Love Scramble! (Japan) (Disc 1).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gakuen%20Heaven%20-%20Boy%27s%20Love%20Scramble%21%20%28Japan%29%20%28Disc%201%29.iso,1.55 GB
Gakuen Heaven - Boy's Love Scramble! (Japan) (Disc 2).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gakuen%20Heaven%20-%20Boy%27s%20Love%20Scramble%21%20%28Japan%29%20%28Disc%202%29.iso,908.88 MB
Gakuen Heaven - Okawari! (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gakuen%20Heaven%20-%20Okawari%21%20%28Japan%29.iso,1.29 GB
Gakuen Hetalia Portable (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gakuen%20Hetalia%20Portable%20%28Japan%29.iso,971.69 MB
Gakuen K - Wonderful School Days (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gakuen%20K%20-%20Wonderful%20School%20Days%20%28Japan%29.iso,932.62 MB
Gallery Fake (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gallery%20Fake%20%28Japan%29.iso,453.62 MB
Gamble Con Fight (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gamble%20Con%20Fight%20%28Japan%29.iso,821.47 MB
Game Sharing Server Disc (Europe).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Game%20Sharing%20Server%20Disc%20%28Europe%29.iso,46.22 MB
Gangs of London (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gangs%20of%20London%20%28USA%29.iso,1.00 GB
Garnet Chronicle - Kouki no Maseki (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Garnet%20Chronicle%20-%20Kouki%20no%20Maseki%20%28Japan%29.iso,788.72 MB
Garnet Cradle Portable - Kagi no Himemiko (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Garnet%20Cradle%20Portable%20-%20Kagi%20no%20Himemiko%20%28Japan%29.iso,1.11 GB
"Geki Sengoku Musou (Japan, Asia).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Geki%20Sengoku%20Musou%20%28Japan%2C%20Asia%29.iso,314.56 MB
Gekka Ryouran Romance (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gekka%20Ryouran%20Romance%20%28Japan%29.iso,1.64 GB
Gendai Daisenryaku - Isshoku Sokuhatsu Gunji Balance Houkai (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gendai%20Daisenryaku%20-%20Isshoku%20Sokuhatsu%20Gunji%20Balance%20Houkai%20%28Japan%29.iso,504.84 MB
Generation of Chaos (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Generation%20of%20Chaos%20%28USA%29.iso,1.06 GB
Generation of Chaos 6 (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Generation%20of%20Chaos%206%20%28Japan%29.iso,798.44 MB
Genroh (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Genroh%20%28Japan%29.iso,1.56 GB
"Gensan (Europe) (En,Fr,De,Es,It).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gensan%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.iso,422.47 MB
Gensou Suikoden I & II (Japan) (v2.00).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Gensou%20Suikoden%20I%20%26%20II%20%28Japan%29%20%28v2.00%29.iso,809.81 MB
"Geronimo Stilton - Return to the Kingdom of Fantasy - The Videogame (Europe) (En,Fr,Es,It,Nl,Pt,El).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Geronimo%20Stilton%20-%20Return%20to%20the%20Kingdom%20of%20Fantasy%20-%20The%20Videogame%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%2CNl%2CPt%2CEl%29.iso,1.21 GB
"Geronimo Stilton in the Kingdom of Fantasy (Europe) (En,Fr,Es,It,Nl,Pt).iso",https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Geronimo%20Stilton%20in%20the%20Kingdom%20of%20Fantasy%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%2CNl%2CPt%29.iso,856.31 MB
Geten no Hana (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Geten%20no%20Hana%20%28Japan%29.iso,1.02 GB
Geten no Hana - Yume Akari (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Geten%20no%20Hana%20-%20Yume%20Akari%20%28Japan%29.iso,1.05 GB
Getsuei no Kusari - Kyouran Moratorium (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Getsuei%20no%20Kusari%20-%20Kyouran%20Moratorium%20%28Japan%29.iso,448.25 MB
Getsuei no Kusari - Sakuran Paranoia (Japan).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Getsuei%20no%20Kusari%20-%20Sakuran%20Paranoia%20%28Japan%29.iso,1.41 GB
Ghost in the Shell - Stand Alone Complex (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ghost%20in%20the%20Shell%20-%20Stand%20Alone%20Complex%20%28USA%29.iso,756.53 MB
Ghost Rider (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ghost%20Rider%20%28USA%29.iso,752.88 MB
Ghostbusters - The Video Game (USA).iso,https://huggingface.co/datasets/luistiagos/roms/resolve/main/psp/Ghostbusters%20-%20The%20Video%20Game%20%28USA%29.iso,1.09 GB
